transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21357021|0386|A715|2025-12-19|net demand for forecast|000544_transit_20251219-0386-A715-Train-#1,2025-12-20,21357021,0386,A715,2025-12-19,2025-12-29,19,21357021|0386|A715|2025-12-19|net demand for forecast|000544,20251219-0386-A715-Train-#1
21357021|0386|A715|2025-12-19|net demand for forecast|000545_transit_20251219-0386-A715-Train-#1,2025-12-20,21357021,0386,A715,2025-12-19,2025-12-29,19,21357021|0386|A715|2025-12-19|net demand for forecast|000545,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000622_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,10,21376841|0386|A715|2025-12-19|net demand for forecast|000622,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000623_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,11,21376841|0386|A715|2025-12-19|net demand for forecast|000623,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000624_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,11,21376841|0386|A715|2025-12-19|net demand for forecast|000624,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000625_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,11,21376841|0386|A715|2025-12-19|net demand for forecast|000625,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000626_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,11,21376841|0386|A715|2025-12-19|net demand for forecast|000626,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000627_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,11,21376841|0386|A715|2025-12-19|net demand for forecast|000627,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000628_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000628,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000629_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000629,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000630_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000630,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000631_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000631,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000632_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000632,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000633_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000633,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000634_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000634,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000635_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000635,20251219-0386-A715-Train-#1
21376841|0386|A715|2025-12-19|net demand for forecast|000636_transit_20251219-0386-A715-Train-#1,2025-12-20,21376841,0386,A715,2025-12-19,2025-12-29,26,21376841|0386|A715|2025-12-19|net demand for forecast|000636,20251219-0386-A715-Train-#1
21143102|0386|A715|2025-12-19|net demand for safety|000227_transit_20251219-0386-A715-Train-#1,2025-12-20,21143102,0386,A715,2025-12-19,2025-12-29,56,21143102|0386|A715|2025-12-19|net demand for safety|000227,20251219-0386-A715-Train-#1
21301637|0386|A715|2025-12-19|net demand for safety|000412_transit_20251219-0386-A715-Train-#1,2025-12-20,21301637,0386,A715,2025-12-19,2025-12-30,7,21301637|0386|A715|2025-12-19|net demand for safety|000412,20251219-0386-A715-Train-#1
21357021|0386|A715|2025-12-19|net demand for safety|000547_transit_20251219-0386-A715-Train-#1,2025-12-20,21357021,0386,A715,2025-12-19,2025-12-29,25,21357021|0386|A715|2025-12-19|net demand for safety|000547,20251219-0386-A715-Train-#1
21301637|0386|A715|2025-12-19|push replenishment|000413_transit_20251219-0386-A715-Train-#1,2025-12-20,21301637,0386,A715,2025-12-19,2025-12-29,2,21301637|0386|A715|2025-12-19|push replenishment|000413,20251219-0386-A715-Train-#1
21357021|0386|A715|2025-12-19|push replenishment|000548_transit_20251219-0386-A715-Train-#1,2025-12-20,21357021,0386,A715,2025-12-19,2025-12-29,72,21357021|0386|A715|2025-12-19|push replenishment|000548,20251219-0386-A715-Train-#1
21291975|0386|A716|2025-12-19|net demand for normal|000325_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for normal|000325,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for normal|000565_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,26,21357021|0386|A716|2025-12-19|net demand for normal|000565,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for normal|000653_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-03,23,21376841|0386|A716|2025-12-19|net demand for normal|000653,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000228_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000228,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000229_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-03,2,21143102|0386|A716|2025-12-19|net demand for forecast|000229,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000230_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-03,2,21143102|0386|A716|2025-12-19|net demand for forecast|000230,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000231_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000231,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000232_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000232,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000233_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000233,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000234_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000234,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000235_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000235,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000236_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000236,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000237_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000237,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000238_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000238,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000239_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,2,21143102|0386|A716|2025-12-19|net demand for forecast|000239,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000240_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000240,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000241_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000241,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000242_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000242,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000243_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000243,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000244_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000244,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000245_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000245,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for forecast|000246_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,3,21143102|0386|A716|2025-12-19|net demand for forecast|000246,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000311_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,1,21291975|0386|A716|2025-12-19|net demand for forecast|000311,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000312_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,1,21291975|0386|A716|2025-12-19|net demand for forecast|000312,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000313_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,1,21291975|0386|A716|2025-12-19|net demand for forecast|000313,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000314_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,1,21291975|0386|A716|2025-12-19|net demand for forecast|000314,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000315_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,1,21291975|0386|A716|2025-12-19|net demand for forecast|000315,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000316_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000316,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000317_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-03,2,21291975|0386|A716|2025-12-19|net demand for forecast|000317,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000318_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000318,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000319_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000319,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000320_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000320,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000321_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000321,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000322_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-03,2,21291975|0386|A716|2025-12-19|net demand for forecast|000322,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000323_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000323,20251219-0386-A716-Train-#1
21291975|0386|A716|2025-12-19|net demand for forecast|000324_transit_20251219-0386-A716-Train-#1,2025-12-20,21291975,0386,A716,2025-12-19,2026-01-02,2,21291975|0386|A716|2025-12-19|net demand for forecast|000324,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000414_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,1,21301637|0386|A716|2025-12-19|net demand for forecast|000414,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000415_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,1,21301637|0386|A716|2025-12-19|net demand for forecast|000415,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000416_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,1,21301637|0386|A716|2025-12-19|net demand for forecast|000416,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000417_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-03,1,21301637|0386|A716|2025-12-19|net demand for forecast|000417,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000418_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,1,21301637|0386|A716|2025-12-19|net demand for forecast|000418,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000419_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,2,21301637|0386|A716|2025-12-19|net demand for forecast|000419,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000420_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,2,21301637|0386|A716|2025-12-19|net demand for forecast|000420,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000421_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,2,21301637|0386|A716|2025-12-19|net demand for forecast|000421,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000422_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,2,21301637|0386|A716|2025-12-19|net demand for forecast|000422,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000423_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,2,21301637|0386|A716|2025-12-19|net demand for forecast|000423,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000424_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-03,3,21301637|0386|A716|2025-12-19|net demand for forecast|000424,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000425_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,3,21301637|0386|A716|2025-12-19|net demand for forecast|000425,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000426_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,3,21301637|0386|A716|2025-12-19|net demand for forecast|000426,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000427_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-03,3,21301637|0386|A716|2025-12-19|net demand for forecast|000427,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000428_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-03,3,21301637|0386|A716|2025-12-19|net demand for forecast|000428,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000429_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,3,21301637|0386|A716|2025-12-19|net demand for forecast|000429,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000430_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,3,21301637|0386|A716|2025-12-19|net demand for forecast|000430,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000431_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,3,21301637|0386|A716|2025-12-19|net demand for forecast|000431,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for forecast|000432_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,3,21301637|0386|A716|2025-12-19|net demand for forecast|000432,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000549_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,7,21357021|0386|A716|2025-12-19|net demand for forecast|000549,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000550_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,8,21357021|0386|A716|2025-12-19|net demand for forecast|000550,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000551_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,8,21357021|0386|A716|2025-12-19|net demand for forecast|000551,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000552_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,8,21357021|0386|A716|2025-12-19|net demand for forecast|000552,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000553_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,8,21357021|0386|A716|2025-12-19|net demand for forecast|000553,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000554_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,8,21357021|0386|A716|2025-12-19|net demand for forecast|000554,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000555_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,8,21357021|0386|A716|2025-12-19|net demand for forecast|000555,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000556_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,18,21357021|0386|A716|2025-12-19|net demand for forecast|000556,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000557_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,18,21357021|0386|A716|2025-12-19|net demand for forecast|000557,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000558_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,18,21357021|0386|A716|2025-12-19|net demand for forecast|000558,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000559_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,18,21357021|0386|A716|2025-12-19|net demand for forecast|000559,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000560_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,19,21357021|0386|A716|2025-12-19|net demand for forecast|000560,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000561_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,19,21357021|0386|A716|2025-12-19|net demand for forecast|000561,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000562_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,19,21357021|0386|A716|2025-12-19|net demand for forecast|000562,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000563_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,19,21357021|0386|A716|2025-12-19|net demand for forecast|000563,20251219-0386-A716-Train-#1
21357021|0386|A716|2025-12-19|net demand for forecast|000564_transit_20251219-0386-A716-Train-#1,2025-12-20,21357021,0386,A716,2025-12-19,2026-01-02,19,21357021|0386|A716|2025-12-19|net demand for forecast|000564,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000637_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000637,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000638_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000638,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000639_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000639,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000640_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000640,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000641_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000641,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000642_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000642,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000643_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,12,21376841|0386|A716|2025-12-19|net demand for forecast|000643,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000644_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,28,21376841|0386|A716|2025-12-19|net demand for forecast|000644,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000645_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-03,28,21376841|0386|A716|2025-12-19|net demand for forecast|000645,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000646_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,28,21376841|0386|A716|2025-12-19|net demand for forecast|000646,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000647_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,28,21376841|0386|A716|2025-12-19|net demand for forecast|000647,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000648_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,28,21376841|0386|A716|2025-12-19|net demand for forecast|000648,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000649_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-03,29,21376841|0386|A716|2025-12-19|net demand for forecast|000649,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000650_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-03,29,21376841|0386|A716|2025-12-19|net demand for forecast|000650,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000651_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,29,21376841|0386|A716|2025-12-19|net demand for forecast|000651,20251219-0386-A716-Train-#1
21376841|0386|A716|2025-12-19|net demand for forecast|000652_transit_20251219-0386-A716-Train-#1,2025-12-20,21376841,0386,A716,2025-12-19,2026-01-02,29,21376841|0386|A716|2025-12-19|net demand for forecast|000652,20251219-0386-A716-Train-#1
21143102|0386|A716|2025-12-19|net demand for safety|000247_transit_20251219-0386-A716-Train-#1,2025-12-20,21143102,0386,A716,2025-12-19,2026-01-02,66,21143102|0386|A716|2025-12-19|net demand for safety|000247,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|net demand for safety|000433_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,6,21301637|0386|A716|2025-12-19|net demand for safety|000433,20251219-0386-A716-Train-#1
21301637|0386|A716|2025-12-19|push replenishment|000434_transit_20251219-0386-A716-Train-#1,2025-12-20,21301637,0386,A716,2025-12-19,2026-01-02,2,21301637|0386|A716|2025-12-19|push replenishment|000434,20251219-0386-A716-Train-#1
