date,material,location,ending_inventory,in_transit,production_gr,delivery_gr,order,shipment,delivery_ship,supply_demand,safety_stock
2025-10-08,80799647,D191,0,0,0,0,19,0,0,0,100
2025-10-08,80799647,D767,0,0,0,0,33,11,0,0,106
2025-10-08,80799647,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80799647,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8079964701,A668,2661,0,0,0,324,324,0,0,613
2025-10-08,8079964701,A680,529,0,0,0,0,0,0,0,0
2025-10-08,8079964701,A888,0,0,0,0,312,0,0,0,1093
2025-10-08,8079964701,C563,0,0,0,0,9,0,0,0,73
2025-10-08,8079964701,C816,1311,0,0,0,125,125,0,0,970
2025-10-08,8079964701,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8079964701,D191,0,0,0,0,36,0,0,0,100
2025-10-08,8079964701,D767,0,5,0,0,13,0,0,0,106
2025-10-08,8079964701,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8079964701,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80799648,A668,0,0,0,0,167,0,0,0,530
2025-10-08,80799648,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80799648,A888,0,0,0,0,355,0,0,0,1328
2025-10-08,80799648,C563,0,0,0,0,11,0,0,0,72
2025-10-08,80799648,C816,0,0,0,0,223,0,0,0,1106
2025-10-08,80799648,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80799648,D191,0,0,0,0,57,0,0,0,149
2025-10-08,80799648,D767,0,0,0,0,10,0,0,0,141
2025-10-08,80799648,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80799648,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80804077,A668,4378,0,0,0,10,10,0,0,814
2025-10-08,80804077,A680,2510,0,0,0,0,0,0,0,0
2025-10-08,80804077,A888,0,0,0,0,57,0,0,0,85
2025-10-08,80804077,C563,3,0,0,0,0,0,0,0,0
2025-10-08,80804077,C816,7778,0,0,0,25,25,0,0,252
2025-10-08,80804077,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80804077,D191,0,0,0,0,3,0,0,0,16
2025-10-08,80804077,D767,64,0,0,0,4,4,0,0,17
2025-10-08,80804077,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80804077,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8080407701,A668,4507,0,0,0,31,31,0,0,814
2025-10-08,8080407701,A680,2510,0,0,0,0,0,0,0,0
2025-10-08,8080407701,A888,0,0,0,0,57,0,0,0,85
2025-10-08,8080407701,C563,3,0,0,0,0,0,0,0,0
2025-10-08,8080407701,C816,7893,0,0,0,69,69,0,0,252
2025-10-08,8080407701,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8080407701,D191,0,0,0,0,6,0,0,0,16
2025-10-08,8080407701,D767,74,0,0,0,0,0,0,0,17
2025-10-08,8080407701,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8080407701,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80804078,A668,0,0,0,0,140,0,0,0,1716
2025-10-08,80804078,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80804078,A888,0,0,0,0,131,0,0,0,224
2025-10-08,80804078,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80804078,C816,0,0,0,0,81,0,0,0,563
2025-10-08,80804078,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80804078,D191,0,0,0,0,6,0,0,0,33
2025-10-08,80804078,D767,0,0,0,0,9,0,0,0,41
2025-10-08,80804078,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80804078,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80804079,A668,3955,0,0,0,379,379,0,0,1499
2025-10-08,80804079,A680,1120,0,0,0,0,0,0,0,0
2025-10-08,80804079,A888,0,0,0,0,112,0,0,0,141
2025-10-08,80804079,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80804079,C816,3652,0,0,0,178,178,0,0,539
2025-10-08,80804079,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80804079,D191,240,0,0,0,4,4,0,0,30
2025-10-08,80804079,D767,43,52,0,0,10,10,0,0,31
2025-10-08,80804079,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80804079,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842325,A668,3992,0,0,0,348,348,0,0,1504
2025-10-08,80842325,A680,3267,0,0,0,0,0,0,0,0
2025-10-08,80842325,A888,0,0,0,0,416,0,0,0,1043
2025-10-08,80842325,C563,60,0,0,0,37,37,0,0,45
2025-10-08,80842325,C816,4071,0,0,0,0,0,0,0,577
2025-10-08,80842325,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842325,D191,0,0,0,0,49,45,0,0,89
2025-10-08,80842325,D767,50,0,0,0,0,0,0,0,94
2025-10-08,80842325,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842325,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8084232501,A668,4699,0,0,0,0,0,0,0,1504
2025-10-08,8084232501,A680,3267,0,0,0,0,0,0,0,0
2025-10-08,8084232501,A888,0,0,0,0,416,0,0,0,1043
2025-10-08,8084232501,C563,94,0,0,0,0,0,0,0,45
2025-10-08,8084232501,C816,5296,0,0,0,345,345,0,0,577
2025-10-08,8084232501,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8084232501,D191,22,0,0,0,27,27,0,0,89
2025-10-08,8084232501,D767,62,0,0,0,17,17,0,0,94
2025-10-08,8084232501,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8084232501,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842328,A668,3124,0,0,0,500,500,0,0,2272
2025-10-08,80842328,A680,7836,0,0,0,0,0,0,0,0
2025-10-08,80842328,A888,0,0,0,0,402,0,0,0,221
2025-10-08,80842328,C563,176,0,0,0,31,31,0,0,77
2025-10-08,80842328,C816,10049,0,0,0,0,0,0,0,1479
2025-10-08,80842328,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842328,D191,269,0,0,0,24,24,0,0,150
2025-10-08,80842328,D767,472,0,0,0,40,40,0,0,179
2025-10-08,80842328,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842328,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842331,A668,0,0,0,0,284,0,0,0,850
2025-10-08,80842331,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80842331,A888,0,0,0,0,196,0,0,0,240
2025-10-08,80842331,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80842331,C816,0,0,0,0,257,0,0,0,539
2025-10-08,80842331,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842331,D191,0,0,0,0,13,0,0,0,53
2025-10-08,80842331,D767,0,0,0,0,7,0,0,0,59
2025-10-08,80842331,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842331,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842334,A668,6061,0,0,0,119,119,0,0,862
2025-10-08,80842334,A680,2578,0,0,0,0,0,0,0,0
2025-10-08,80842334,A888,0,0,0,0,249,0,0,0,585
2025-10-08,80842334,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80842334,C816,9434,0,0,0,168,168,0,0,357
2025-10-08,80842334,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842334,D191,107,0,0,0,17,17,0,0,50
2025-10-08,80842334,D767,60,51,0,0,2,2,0,0,30
2025-10-08,80842334,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842334,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842335,A668,0,0,0,0,42,0,0,0,224
2025-10-08,80842335,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80842335,A888,0,0,0,0,70,0,0,0,47
2025-10-08,80842335,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80842335,C816,0,0,0,0,195,0,0,0,345
2025-10-08,80842335,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842335,D191,0,0,0,0,2,0,0,0,30
2025-10-08,80842335,D767,0,0,0,0,6,0,0,0,21
2025-10-08,80842335,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842335,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842336,A668,0,0,0,0,24,0,0,0,96
2025-10-08,80842336,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80842336,A888,0,0,0,0,33,0,0,0,25
2025-10-08,80842336,C563,0,0,0,0,2,0,0,0,27
2025-10-08,80842336,C816,0,0,0,0,32,0,0,0,205
2025-10-08,80842336,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842336,D191,0,0,0,0,7,0,0,0,91
2025-10-08,80842336,D767,0,0,0,0,0,0,0,0,43
2025-10-08,80842336,E295,0,0,0,0,36,0,0,0,85
2025-10-08,80842336,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842337,A668,554,0,0,0,0,0,0,0,185
2025-10-08,80842337,A680,265,0,0,0,0,0,0,0,0
2025-10-08,80842337,A888,0,0,0,0,43,0,0,0,66
2025-10-08,80842337,C563,94,0,0,0,23,23,0,0,84
2025-10-08,80842337,C816,625,0,0,0,1,1,0,0,290
2025-10-08,80842337,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842337,D191,652,0,0,0,38,38,0,0,172
2025-10-08,80842337,D767,214,0,0,0,4,4,0,0,84
2025-10-08,80842337,E295,278,0,0,0,45,45,0,0,171
2025-10-08,80842337,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842338,A668,691,0,0,0,0,0,0,0,241
2025-10-08,80842338,A680,422,0,0,0,0,0,0,0,0
2025-10-08,80842338,A888,0,0,0,0,66,0,0,0,24
2025-10-08,80842338,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80842338,C816,2095,0,0,0,79,79,0,0,325
2025-10-08,80842338,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842338,D191,10,0,0,0,14,14,0,0,30
2025-10-08,80842338,D767,50,0,0,0,6,6,0,0,21
2025-10-08,80842338,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842338,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842339,A668,505,0,0,0,33,33,0,0,162
2025-10-08,80842339,A680,811,0,0,0,0,0,0,0,0
2025-10-08,80842339,A888,0,0,0,0,55,0,0,0,37
2025-10-08,80842339,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80842339,C816,2327,0,0,0,250,250,0,0,262
2025-10-08,80842339,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842339,D191,17,0,0,0,9,9,0,0,24
2025-10-08,80842339,D767,38,11,0,0,2,2,0,0,15
2025-10-08,80842339,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842339,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8084233901,A668,494,0,0,0,30,30,0,0,162
2025-10-08,8084233901,A680,811,0,0,0,0,0,0,0,0
2025-10-08,8084233901,A888,0,0,0,0,55,0,0,0,37
2025-10-08,8084233901,C563,0,0,0,0,0,0,0,0,0
2025-10-08,8084233901,C816,2509,0,0,0,101,101,0,0,262
2025-10-08,8084233901,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8084233901,D191,18,0,0,0,0,0,0,0,24
2025-10-08,8084233901,D767,29,15,0,0,6,6,0,0,15
2025-10-08,8084233901,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8084233901,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842340,A668,777,0,0,0,226,226,0,0,337
2025-10-08,80842340,A680,912,0,0,0,0,0,0,0,0
2025-10-08,80842340,A888,0,0,0,0,119,0,0,0,115
2025-10-08,80842340,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80842340,C816,6352,0,0,0,105,105,0,0,498
2025-10-08,80842340,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842340,D191,0,0,0,0,19,0,0,0,49
2025-10-08,80842340,D767,65,1,0,0,15,15,0,0,23
2025-10-08,80842340,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80842340,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80842342,A668,1,0,0,0,35,35,0,0,78
2025-10-08,80842342,A680,24,0,0,0,0,0,0,0,0
2025-10-08,80842342,A888,0,0,0,0,30,0,0,0,67
2025-10-08,80842342,C563,66,0,0,0,7,7,0,0,35
2025-10-08,80842342,C816,415,0,0,0,35,35,0,0,173
2025-10-08,80842342,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80842342,D191,293,0,0,0,24,24,0,0,106
2025-10-08,80842342,D767,97,0,0,0,12,12,0,0,50
2025-10-08,80842342,E295,141,0,0,0,0,0,0,0,100
2025-10-08,80842342,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8084234201,A668,0,0,0,0,7,0,0,0,78
2025-10-08,8084234201,A680,24,0,0,0,0,0,0,0,0
2025-10-08,8084234201,A888,0,0,0,0,30,0,0,0,67
2025-10-08,8084234201,C563,76,0,0,0,1,1,0,0,35
2025-10-08,8084234201,C816,480,0,0,0,52,52,0,0,173
2025-10-08,8084234201,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8084234201,D191,333,0,0,0,1,1,0,0,106
2025-10-08,8084234201,D767,103,0,0,0,5,5,0,0,50
2025-10-08,8084234201,E295,104,0,0,0,28,28,0,0,100
2025-10-08,8084234201,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80843403,A668,3812,0,0,0,6,6,0,0,376
2025-10-08,80843403,A680,1982,0,0,0,0,0,0,0,0
2025-10-08,80843403,A888,0,0,0,0,53,0,0,0,0
2025-10-08,80843403,C563,120,0,0,0,0,0,0,0,0
2025-10-08,80843403,C816,2238,0,0,0,0,0,0,0,1279
2025-10-08,80843403,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80843403,D191,124,0,0,0,0,0,0,0,0
2025-10-08,80843403,D767,119,0,0,0,0,0,0,0,0
2025-10-08,80843403,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80843403,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8084340301,A668,3690,0,0,0,143,143,0,0,376
2025-10-08,8084340301,A680,1982,0,0,0,0,0,0,0,0
2025-10-08,8084340301,A888,0,0,0,0,53,0,0,0,0
2025-10-08,8084340301,C563,120,0,0,0,0,0,0,0,0
2025-10-08,8084340301,C816,2073,0,0,0,119,119,0,0,1279
2025-10-08,8084340301,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8084340301,D191,124,0,0,0,0,0,0,0,0
2025-10-08,8084340301,D767,119,0,0,0,0,0,0,0,0
2025-10-08,8084340301,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8084340301,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,A668,715,0,0,0,101,101,0,0,696
2025-10-08,80843405,A672,0,0,0,0,199,0,0,0,1114
2025-10-08,80843405,A673,0,0,0,0,0,0,0,0,2368
2025-10-08,80843405,A680,462,0,0,0,69,69,0,0,556
2025-10-08,80843405,A715,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,A716,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,A888,0,0,0,0,92,0,0,0,0
2025-10-08,80843405,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,C816,0,0,0,0,0,0,0,0,2229
2025-10-08,80843405,C819,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80843405,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80845182,A668,4666,0,0,0,306,306,0,0,796
2025-10-08,80845182,A672,0,4976,0,0,301,0,0,0,887
2025-10-08,80845182,A673,0,0,0,0,515,0,0,0,981
2025-10-08,80845182,A680,285,0,0,0,277,277,0,0,530
2025-10-08,80845182,A715,0,0,0,0,61,0,0,0,370
2025-10-08,80845182,A716,0,0,0,0,160,0,0,0,245
2025-10-08,80845182,A888,16164,0,21403,0,263,263,4976,0,701
2025-10-08,80845182,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80845182,C816,3134,0,0,0,0,0,0,0,623
2025-10-08,80845182,C819,0,0,0,0,0,0,0,0,0
2025-10-08,80845182,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80845182,D191,0,0,0,0,18,0,0,0,125
2025-10-08,80845182,D767,423,0,0,0,40,40,0,0,127
2025-10-08,80845182,E295,29,0,0,0,5,5,0,0,16
2025-10-08,80845182,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80845184,A668,1197,0,0,0,26,26,0,0,455
2025-10-08,80845184,A672,0,0,0,0,345,0,0,0,458
2025-10-08,80845184,A673,0,0,0,0,0,0,0,0,470
2025-10-08,80845184,A680,1224,0,0,0,267,267,0,0,285
2025-10-08,80845184,A715,0,0,0,0,0,0,0,0,208
2025-10-08,80845184,A716,0,0,0,0,24,0,0,0,137
2025-10-08,80845184,A888,0,0,0,0,136,0,0,0,356
2025-10-08,80845184,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80845184,C816,2434,0,0,0,117,117,0,0,360
2025-10-08,80845184,C819,0,0,0,0,0,0,0,0,0
2025-10-08,80845184,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80845184,D191,94,0,0,0,22,22,0,0,65
2025-10-08,80845184,D767,181,0,0,0,21,21,0,0,68
2025-10-08,80845184,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80845184,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,A668,0,0,0,0,95,0,0,0,201
2025-10-08,80845590,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,C816,208,0,0,0,233,233,0,0,591
2025-10-08,80845590,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80845590,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80845592,A668,544,0,0,0,15,15,0,0,125
2025-10-08,80845592,A680,501,0,0,0,0,0,0,0,0
2025-10-08,80845592,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80845592,C816,496,0,0,0,220,220,0,0,651
2025-10-08,80845592,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80845592,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80845592,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80845592,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80845592,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,A668,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,A680,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,C563,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,C816,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,D191,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,D767,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8084559201,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,A668,0,0,0,0,0,0,0,0,117
2025-10-08,80845594,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,C816,0,0,0,0,23,0,0,0,146
2025-10-08,80845594,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80845594,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80845595,A668,0,0,0,0,20,0,0,0,53
2025-10-08,80845595,A680,324,0,0,0,0,0,0,0,0
2025-10-08,80845595,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80845595,C816,912,0,0,0,63,63,0,0,276
2025-10-08,80845595,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80845595,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80845595,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80845595,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80845595,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858064,A668,674,0,0,0,34,34,0,0,180
2025-10-08,80858064,A680,559,0,0,0,0,0,0,0,0
2025-10-08,80858064,A888,0,0,0,0,31,0,0,0,0
2025-10-08,80858064,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858064,C816,1576,0,0,0,137,137,0,0,678
2025-10-08,80858064,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858064,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858064,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858064,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858064,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858067,A668,770,0,0,0,13,13,0,0,105
2025-10-08,80858067,A680,941,0,0,0,0,0,0,0,0
2025-10-08,80858067,A888,0,0,0,0,18,0,0,0,0
2025-10-08,80858067,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858067,C816,2215,0,0,0,71,71,0,0,397
2025-10-08,80858067,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858067,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858067,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858067,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858067,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8085806701,A668,824,0,0,0,0,0,0,0,105
2025-10-08,8085806701,A680,941,0,0,0,0,0,0,0,0
2025-10-08,8085806701,A888,0,0,0,0,18,0,0,0,0
2025-10-08,8085806701,C563,0,0,0,0,0,0,0,0,0
2025-10-08,8085806701,C816,2393,0,0,0,0,0,0,0,397
2025-10-08,8085806701,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8085806701,D191,0,0,0,0,0,0,0,0,0
2025-10-08,8085806701,D767,0,0,0,0,0,0,0,0,0
2025-10-08,8085806701,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8085806701,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858069,A668,3229,0,0,0,389,389,0,0,928
2025-10-08,80858069,A680,753,0,0,0,0,0,0,0,0
2025-10-08,80858069,A888,0,0,0,0,75,0,0,0,0
2025-10-08,80858069,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858069,C816,3714,0,0,0,175,175,0,0,576
2025-10-08,80858069,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858069,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858069,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858069,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858069,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,A668,0,0,0,0,10,0,0,0,61
2025-10-08,80858072,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,A888,0,0,0,0,9,0,0,0,0
2025-10-08,80858072,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,C816,0,0,0,0,7,0,0,0,233
2025-10-08,80858072,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858072,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858074,A668,1598,0,0,0,154,154,0,0,405
2025-10-08,80858074,A680,173,0,0,0,0,0,0,0,0
2025-10-08,80858074,A888,0,0,0,0,41,0,0,0,0
2025-10-08,80858074,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858074,C816,1439,0,0,0,107,107,0,0,321
2025-10-08,80858074,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858074,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858074,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858074,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858074,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,A668,0,0,0,0,0,0,0,0,699
2025-10-08,80858075,A680,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,A888,0,0,0,0,54,0,0,0,0
2025-10-08,80858075,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,C816,0,0,0,0,193,0,0,0,394
2025-10-08,80858075,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858075,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80858076,A668,3773,0,0,0,101,101,0,0,485
2025-10-08,80858076,A680,596,0,0,0,0,0,0,0,0
2025-10-08,80858076,A888,0,0,0,0,40,0,0,0,0
2025-10-08,80858076,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80858076,C816,3451,0,0,0,38,38,0,0,313
2025-10-08,80858076,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80858076,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80858076,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80858076,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80858076,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8085807601,A668,3922,0,0,0,58,58,0,0,485
2025-10-08,8085807601,A680,596,0,0,0,0,0,0,0,0
2025-10-08,8085807601,A888,0,0,0,0,40,0,0,0,0
2025-10-08,8085807601,C563,0,0,0,0,0,0,0,0,0
2025-10-08,8085807601,C816,3387,0,0,0,147,147,0,0,313
2025-10-08,8085807601,C937,0,0,0,0,0,0,0,0,0
2025-10-08,8085807601,D191,0,0,0,0,0,0,0,0,0
2025-10-08,8085807601,D767,0,0,0,0,0,0,0,0,0
2025-10-08,8085807601,E295,0,0,0,0,0,0,0,0,0
2025-10-08,8085807601,E467,0,0,0,0,0,0,0,0,0
2025-10-08,80880374,A668,1714,0,0,0,17,17,0,0,192
2025-10-08,80880374,A680,882,0,0,0,0,0,0,0,0
2025-10-08,80880374,A888,0,0,0,0,14,0,0,0,87
2025-10-08,80880374,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80880374,C816,3234,0,0,0,0,0,0,0,171
2025-10-08,80880374,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80880374,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80880374,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80880374,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80880374,E467,0,0,0,0,0,0,0,0,0
2025-10-08,8088037401,A668,0,0,0,0,15,0,0,0,192
2025-10-08,8088037401,A888,0,0,0,0,14,0,0,0,87
2025-10-08,8088037401,C816,0,0,0,0,18,0,0,0,171
2025-10-08,80880379,A668,3225,0,0,0,10,10,0,0,413
2025-10-08,80880379,A680,1470,0,0,0,0,0,0,0,0
2025-10-08,80880379,A888,0,0,0,0,18,0,0,0,25
2025-10-08,80880379,C563,0,0,0,0,0,0,0,0,0
2025-10-08,80880379,C816,6561,0,0,0,7,7,0,0,404
2025-10-08,80880379,C937,0,0,0,0,0,0,0,0,0
2025-10-08,80880379,D191,0,0,0,0,0,0,0,0,0
2025-10-08,80880379,D767,0,0,0,0,0,0,0,0,0
2025-10-08,80880379,E295,0,0,0,0,0,0,0,0,0
2025-10-08,80880379,E467,0,0,0,0,0,0,0,0,0
2025-10-09,80784365,A668,0,4583,0,0,224,0,0,0,2371
2025-10-09,80784365,A680,0,0,0,0,0,0,0,0,0
2025-10-09,80784365,A888,13462,0,12645,0,468,468,10870,0,1350
